customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned,predicted_churn_probability,revenue_at_risk
CUST-03761,Northeast,69,4,13,two-year,dsl,90.02,0,1,3,1,1,6.9,0,0.31254105683892147,28.13494593663971
CUST-03762,South,29,3,37,month-to-month,dsl,61.12,1,1,2,0,1,7.3,0,0.36804795021969294,22.495090717427633
CUST-03763,West,33,3,42,month-to-month,dsl,74.17,1,0,3,1,0,8.4,0,0.230366177320119,17.086259371833226
CUST-03764,West,63,1,46,one-year,fiber,90.01,0,0,0,3,2,6.7,0,0.6032689607370169,54.30023915593889
CUST-03765,South,66,3,30,month-to-month,fiber,127.57,1,1,4,1,0,6.6,1,0.6843029155203558,87.2965229329318
CUST-03766,Midwest,55,2,30,two-year,fiber,101.28,0,1,2,1,0,7.9,0,0.2212237627619925,22.4055426925346
CUST-03767,West,50,2,49,month-to-month,dsl,73.02,1,1,3,2,0,8.2,0,0.3018832102876987,22.04351201520776
CUST-03768,Midwest,75,5,54,one-year,dsl,90.82,0,0,2,3,0,7.2,0,0.2523996656352052,22.922937632989335
CUST-03769,South,38,4,59,month-to-month,fiber,118.47,1,1,1,1,1,5.8,1,0.6737794469270865,79.82265107745194
CUST-03770,West,61,1,25,month-to-month,fiber,116.69,1,0,3,0,0,8.7,0,0.4041367740255183,47.15872016103773
CUST-03771,West,75,3,31,month-to-month,fiber,90.52,1,0,1,4,0,4.8,0,0.8508488757599004,77.01884023378618
CUST-03772,South,33,3,24,month-to-month,fiber,91.92,1,1,1,1,0,7.7,0,0.5342342241746735,49.106809886135984
CUST-03773,Northeast,22,4,38,one-year,none,77.97,0,1,2,2,0,6.4,0,0.2891020383017149,22.54128592638471
CUST-03774,West,27,2,10,month-to-month,fiber,112.01,1,0,1,1,0,7.9,0,0.5778951089736198,64.73003115613515
CUST-03775,Northeast,58,4,31,month-to-month,fiber,148.95,0,1,4,1,1,6.4,1,0.8483551686908054,126.36250237649546
CUST-03776,West,34,4,14,one-year,fiber,118.57,0,1,3,3,0,5.6,1,0.7105614242304384,84.25126807100308
CUST-03777,West,60,4,39,month-to-month,fiber,91.84,0,0,1,2,1,6.8,1,0.7688191510719997,70.60835083445245
CUST-03778,Northeast,46,3,62,one-year,fiber,95.66,1,0,0,1,0,8.0,0,0.09663213241378904,9.24382978670306
CUST-03779,Midwest,69,1,71,one-year,fiber,91.56,1,1,1,0,1,8.9,0,0.08277945300446357,7.579286717088685
CUST-03780,Midwest,57,4,33,month-to-month,fiber,94.36,0,1,0,1,1,6.6,1,0.7787603543250132,73.48382703410824
CUST-03781,Northeast,53,5,5,one-year,fiber,81.82,1,1,1,2,1,5.7,0,0.5620279758425332,45.98512898343606
CUST-03782,West,30,4,17,month-to-month,dsl,111.99,1,1,1,5,0,6.0,1,0.8300409874774118,92.95629018759534
CUST-03783,Northeast,37,3,8,month-to-month,fiber,104.46,0,1,3,1,0,8.6,1,0.6496029379311176,67.85752289628454
CUST-03784,Midwest,31,3,55,month-to-month,fiber,106.19,1,0,0,1,1,6.8,0,0.5389038809968268,57.22620312305304
CUST-03785,Northeast,21,1,71,two-year,dsl,35.13,1,1,0,1,0,8.3,0,0.022279287067388628,0.7826713546773626
CUST-03786,Northeast,36,5,40,one-year,fiber,80.13,1,0,0,2,1,6.8,0,0.27428290850193704,21.978289458260214
CUST-03787,Midwest,74,2,13,month-to-month,none,84.64,1,1,4,1,0,9.3,0,0.34351332607133034,29.0749679186774
CUST-03788,Northeast,66,4,2,two-year,none,103.07,1,1,4,1,0,7.4,0,0.17494719341365614,18.03180722514554
CUST-03789,West,32,3,71,month-to-month,fiber,96.87,0,0,1,1,2,6.8,0,0.6634314704842285,64.2666065458072
CUST-03790,Northeast,39,4,23,two-year,fiber,130.64,1,1,2,1,0,6.1,0,0.2829862318858877,36.96932133357236
CUST-03791,Midwest,61,1,9,one-year,dsl,72.02,0,1,1,2,0,8.5,0,0.27976042578961796,20.148345865368285
CUST-03792,South,22,4,13,two-year,fiber,94.05,0,1,2,0,0,7.7,0,0.22604219975525316,21.25926888698156
CUST-03793,Midwest,61,3,19,two-year,fiber,94.45,0,0,2,0,2,8.9,0,0.24160030992478507,22.81914927239595
CUST-03794,Midwest,50,3,48,two-year,dsl,75.43,1,0,1,1,0,7.3,0,0.06419100179530302,4.841927265419707
CUST-03795,Midwest,60,4,65,month-to-month,fiber,118.71,1,1,3,3,0,6.4,1,0.6265073327466707,74.37268547035727
CUST-03796,Midwest,18,4,20,one-year,dsl,92.44,1,1,0,3,1,5.8,0,0.47059296065307393,43.50161328277015
CUST-03797,West,74,4,50,one-year,dsl,73.58,0,1,3,5,0,4.6,0,0.6069227029016268,44.657372479501696
CUST-03798,Midwest,58,4,5,one-year,dsl,86.28,1,0,3,0,1,7.9,0,0.1887087994651447,16.281795217852686
CUST-03799,West,28,4,1,month-to-month,dsl,56.11,0,1,0,1,1,6.9,0,0.7262149332652759,40.74791990551463
CUST-03800,South,68,5,4,two-year,dsl,85.79,0,0,3,2,0,6.8,0,0.3309726722775999,28.3941455546953
CUST-03801,Midwest,19,5,67,month-to-month,fiber,123.4,0,0,3,2,1,5.1,1,0.8009396784278289,98.83595631799409
CUST-03802,Midwest,27,5,42,month-to-month,none,102.41,1,1,4,1,0,7.8,0,0.332907005761648,34.09300646005037
CUST-03803,South,65,3,58,month-to-month,none,92.42,1,1,4,0,2,5.8,0,0.5777966804275084,53.39996920511033
CUST-03804,West,68,3,2,month-to-month,dsl,90.16,0,1,0,4,1,5.1,0,0.9422638981317407,84.95451305555774
CUST-03805,South,23,1,2,one-year,dsl,69.4,1,1,0,0,1,6.8,0,0.2800495599076869,19.43543945759347
CUST-03806,West,58,4,62,month-to-month,dsl,53.86,1,0,0,0,0,8.9,0,0.10735481431090685,5.782130298785443
CUST-03807,Northeast,66,4,8,one-year,fiber,92.43,1,1,2,3,0,7.9,0,0.3626583115886184,33.520507740136
CUST-03808,Midwest,23,2,12,two-year,dsl,101.08,1,0,3,1,2,7.9,0,0.20255646717826403,20.47440770237893
CUST-03809,West,22,1,38,month-to-month,fiber,126.49,1,1,3,1,0,7.1,1,0.573205018760802,72.50470282305385
CUST-03810,South,31,5,44,one-year,fiber,92.24,1,0,1,1,0,7.2,0,0.17034212903610757,15.71235798229056
CUST-03811,South,31,1,17,month-to-month,fiber,97.29,1,1,1,0,0,7.9,0,0.5054438436237221,49.17463154615192
CUST-03812,West,31,4,33,two-year,dsl,77.72,1,1,0,1,0,7.9,0,0.0733540034144577,5.7010731453716526
CUST-03813,Midwest,65,5,49,two-year,dsl,69.27,1,1,1,1,1,8.1,0,0.07045226628101481,4.880228485285896
CUST-03814,West,30,5,32,month-to-month,fiber,72.92,1,0,1,1,0,7.9,0,0.38144544036835737,27.81500151166062
CUST-03815,West,49,2,28,one-year,fiber,109.35,0,1,1,0,1,6.1,0,0.5138387626640478,56.188268697313625
CUST-03816,West,38,4,6,month-to-month,fiber,85.65,1,1,0,3,0,7.0,0,0.754435842099475,64.61742987582004
CUST-03817,West,37,5,33,month-to-month,fiber,90.58,1,0,1,2,2,6.8,1,0.7352361414615278,66.5976896935852
CUST-03818,Midwest,72,4,58,one-year,fiber,117.82,1,1,4,1,0,7.2,0,0.18144627968788898,21.378000672827078
CUST-03819,West,37,2,46,month-to-month,dsl,110.18,0,1,1,0,1,6.7,0,0.6088719186921007,67.08550800149565
CUST-03820,South,31,1,65,one-year,fiber,132.9,0,1,4,0,0,8.3,0,0.17090539338487867,22.713326780850377
CUST-03821,Midwest,31,3,10,month-to-month,fiber,85.14,1,1,0,1,0,7.7,0,0.5668353097510938,48.26035827220812
CUST-03822,South,73,4,1,month-to-month,fiber,116.85,1,1,3,0,1,6.9,1,0.7728988571692863,90.3132314602311
CUST-03823,South,68,1,40,two-year,fiber,113.03,0,1,0,0,0,8.3,0,0.1686053343794279,19.057460944906737
CUST-03824,South,50,2,13,month-to-month,dsl,80.56,1,0,1,1,1,7.5,0,0.558449239212944,44.98867071099477
CUST-03825,West,51,3,43,one-year,fiber,117.62,0,1,4,1,0,8.4,0,0.24352005824679018,28.64282925098746
CUST-03826,South,49,3,66,month-to-month,fiber,79.64,1,1,3,4,1,5.6,0,0.7593558536787184,60.47510018697313
CUST-03827,Northeast,53,1,25,two-year,dsl,102.16,1,1,2,4,0,4.4,0,0.47398744091094713,48.422556963462355
CUST-03828,South,58,2,40,one-year,fiber,102.55,1,1,3,1,1,7.9,0,0.2505270146646619,25.691545353861073
CUST-03829,South,21,5,50,month-to-month,dsl,68.53,0,1,3,3,0,4.7,1,0.7535969688770277,51.64400027714271
CUST-03830,West,66,2,11,month-to-month,none,49.81,0,1,3,2,0,6.0,1,0.7510466969122227,37.409635973197815
CUST-03831,West,63,5,65,month-to-month,dsl,77.22,0,1,2,0,1,6.4,1,0.47791488216635725,36.904587200886105
CUST-03832,South,75,5,15,two-year,none,89.84,1,0,2,0,0,8.9,0,0.06561848506552599,5.895164698286855
CUST-03833,West,43,5,59,month-to-month,fiber,103.81,1,1,0,1,0,6.6,1,0.4723333689508265,49.0329270307853
CUST-03834,South,18,3,48,month-to-month,fiber,129.93,1,1,4,0,0,9.0,0,0.30964654262432656,40.232375283178754
CUST-03835,Northeast,40,2,11,one-year,fiber,131.32,1,1,2,0,1,7.2,0,0.37908919139691827,49.78199261424331
CUST-03836,Midwest,41,2,53,month-to-month,fiber,91.96,0,1,1,0,0,6.0,1,0.6128950117465358,56.36182528021143
CUST-03837,Midwest,54,3,15,month-to-month,fiber,92.51,0,1,0,2,0,6.4,0,0.8288362234771695,76.67563903387295
CUST-03838,South,28,4,44,month-to-month,fiber,84.02,1,1,3,2,1,5.6,1,0.732691701661086,61.56075677356444
CUST-03839,Northeast,22,5,70,month-to-month,fiber,104.31,1,1,3,1,0,8.7,0,0.2263200929608857,23.60744889674999
CUST-03840,Northeast,27,1,69,one-year,fiber,87.83,0,0,4,0,0,7.6,0,0.11502852888684459,10.10295569213156
CUST-03841,South,59,5,63,two-year,dsl,73.11,1,1,4,0,1,9.2,0,0.03124776999159374,2.2845244640854183
CUST-03842,Midwest,26,2,36,two-year,fiber,129.51,1,0,4,2,0,7.1,0,0.20557217135310152,26.623651911940176
CUST-03843,West,56,2,41,two-year,fiber,86.95,0,1,3,0,0,8.5,0,0.1128693103928603,9.813986538659204
CUST-03844,South,60,2,22,month-to-month,fiber,92.28,0,1,4,1,0,6.8,0,0.7537746311129779,69.55832295910561
CUST-03845,Midwest,52,2,67,month-to-month,dsl,34.89,1,1,0,1,0,9.7,0,0.09384232306710351,3.2741586518112413
CUST-03846,Northeast,21,1,35,one-year,fiber,111.76,0,1,1,0,0,7.2,0,0.28364182761545886,31.699810654303683
CUST-03847,Northeast,24,2,56,two-year,dsl,108.28,1,1,2,1,0,5.2,0,0.14148192148588704,15.319662458491848
CUST-03848,Midwest,68,5,26,one-year,fiber,104.25,1,1,3,1,0,8.1,0,0.20399789187173253,21.266780227628118
CUST-03849,South,55,1,54,month-to-month,fiber,105.03,1,1,1,2,1,5.8,0,0.745958334241709,78.3480038454067
CUST-03850,Northeast,63,4,17,one-year,none,41.74,0,0,1,0,0,8.4,0,0.11526545241962804,4.811179983995275
CUST-03851,Northeast,74,5,53,one-year,fiber,138.76,0,0,4,2,0,7.0,0,0.3668401452380553,50.90273855323255
CUST-03852,South,42,4,4,two-year,fiber,112.04,1,1,3,0,2,7.5,0,0.3437529467665822,38.51408015572787
CUST-03853,South,71,3,8,one-year,fiber,118.11,0,1,3,1,1,7.0,0,0.6293689702180366,74.3347690724523
CUST-03854,Midwest,43,3,26,month-to-month,fiber,93.7,1,1,0,0,0,8.5,0,0.38232852863234507,35.824183132850735
CUST-03855,West,72,3,35,month-to-month,fiber,74.76,1,0,2,1,0,7.2,0,0.46820633150586694,35.003105343378614
CUST-03856,West,58,2,52,month-to-month,fiber,92.1,0,0,2,1,0,7.2,0,0.5576546194123534,51.35999044787774
CUST-03857,Midwest,31,5,26,month-to-month,fiber,113.23,1,1,3,0,1,7.4,1,0.5808124380040958,65.76539235520377
CUST-03858,Northeast,18,4,2,two-year,none,66.17,0,1,4,2,0,8.6,0,0.16701824385350597,11.05159719578649
CUST-03859,Northeast,72,1,24,month-to-month,fiber,95.41,1,0,1,2,0,8.2,0,0.5333783044226295,50.88962402496308
CUST-03860,South,41,4,32,month-to-month,fiber,97.25,1,0,4,3,2,4.6,0,0.9027456933542601,87.7920186787018
CUST-03861,Midwest,69,2,40,month-to-month,dsl,108.78,0,0,3,0,0,7.9,0,0.42628784674564896,46.371591968991694
CUST-03862,Midwest,28,3,47,one-year,fiber,87.1,0,1,2,0,2,7.0,0,0.3641456802587868,31.717088750540327
CUST-03863,Northeast,45,1,18,month-to-month,none,98.28,1,1,4,1,0,6.4,0,0.5759373061449246,56.60311844792319
CUST-03864,Midwest,28,3,44,month-to-month,fiber,102.74,1,1,0,3,0,3.6,1,0.8538810308175838,87.72773710619856
CUST-03865,South,25,1,46,two-year,dsl,90.67,0,1,3,1,2,6.9,1,0.27612769579037433,25.03649817731324
CUST-03866,Midwest,51,2,56,month-to-month,none,66.03,0,1,1,1,0,7.1,0,0.42647966102287893,28.160452017340695
CUST-03867,West,44,5,38,month-to-month,fiber,125.52,0,0,3,0,0,9.1,0,0.4289965103356133,53.847641977326184
CUST-03868,Midwest,32,1,59,month-to-month,dsl,64.77,1,0,0,1,1,8.2,0,0.24645700396052597,15.963020146523267
CUST-03869,Midwest,38,2,16,one-year,dsl,93.81,0,1,3,0,1,8.4,0,0.24425253346097398,22.91333016397397
CUST-03870,West,40,1,52,one-year,dsl,85.08,0,1,0,2,0,7.8,0,0.1921380797966783,16.34710782910139
CUST-03871,Northeast,31,1,4,two-year,fiber,103.42,0,1,1,2,0,7.9,0,0.3583575147273066,37.06133417309805
CUST-03872,South,61,4,8,month-to-month,fiber,117.35,1,1,4,2,0,7.4,1,0.738628204601612,86.67801980999917
CUST-03873,South,35,3,63,two-year,fiber,82.18,1,1,3,2,0,8.6,0,0.06968198281233491,5.726465347517683
CUST-03874,West,55,2,35,one-year,none,88.07,1,0,2,3,0,5.7,0,0.32865470137691233,28.944619550264665
CUST-03875,West,62,1,45,month-to-month,fiber,78.06,1,1,1,3,0,6.0,0,0.6904400999757166,53.89575420410444
CUST-03876,South,37,4,44,month-to-month,fiber,115.64,1,1,0,0,0,7.5,0,0.4422401685844515,51.14065309510597
CUST-03877,Northeast,21,2,51,month-to-month,none,44.87,0,1,0,1,0,6.8,0,0.40187279867231024,18.032032476426558
CUST-03878,West,20,3,18,two-year,fiber,85.17,0,0,3,1,1,7.3,0,0.3044837714733257,25.932882816383152
CUST-03879,South,53,1,13,month-to-month,dsl,89.58,0,1,1,2,1,8.0,0,0.7467292464025308,66.89200589273871
CUST-03880,Midwest,19,3,4,month-to-month,fiber,99.37,0,1,0,0,0,8.7,1,0.5987832348622738,59.50109004826415
CUST-03881,Northeast,25,5,63,one-year,dsl,72.44,1,1,2,1,0,9.0,0,0.03882374966402991,2.8123924256623267
CUST-03882,Midwest,47,4,17,two-year,fiber,126.19,0,1,1,2,0,7.0,0,0.4313185288168642,54.4280851514001
CUST-03883,Midwest,35,3,42,one-year,fiber,123.68,1,0,4,2,2,6.7,0,0.44975932343676794,55.626233122659464
CUST-03884,South,43,1,33,one-year,dsl,79.66,0,0,1,2,0,7.6,0,0.25187848140563385,20.06463982877279
CUST-03885,West,60,2,12,month-to-month,fiber,104.21,1,1,1,2,2,6.9,1,0.8499332431968647,88.57154327354526
CUST-03886,Midwest,65,5,30,two-year,fiber,103.86,0,0,0,0,0,8.6,0,0.1323083435934844,13.74154456561929
CUST-03887,Midwest,41,5,6,month-to-month,fiber,121.98,0,1,0,1,0,9.4,0,0.6384014149943016,77.87220460100491
CUST-03888,Northeast,22,2,13,month-to-month,dsl,97.12,0,1,2,3,1,6.5,0,0.8441035921855172,81.97934087305744
CUST-03889,Midwest,29,4,11,two-year,fiber,80.03,1,1,1,2,0,6.6,0,0.2690239960253044,21.529990401905113
CUST-03890,South,68,4,60,month-to-month,fiber,92.87,1,0,3,2,1,6.1,0,0.6433665426289376,59.74945081394944
CUST-03891,Midwest,18,3,41,month-to-month,fiber,100.53,1,0,4,0,0,8.9,0,0.2552136111595647,25.65662432987104
CUST-03892,Midwest,30,2,67,one-year,fiber,100.66,1,1,2,2,0,8.0,0,0.1304307255503456,13.129156833897788
CUST-03893,South,76,2,32,month-to-month,dsl,91.09,1,0,1,1,2,7.9,0,0.5589507969723819,50.91482809621427
CUST-03894,South,39,3,15,month-to-month,fiber,118.5,1,0,4,1,1,7.8,0,0.6715270255033925,79.57595252215201
CUST-03895,South,20,2,44,one-year,dsl,124.13,0,1,4,2,0,6.2,0,0.39615802579487974,49.17509574191842
CUST-03896,South,69,3,67,one-year,dsl,70.46,0,0,4,0,0,9.6,0,0.04498904841568475,3.169928351369147
CUST-03897,West,62,1,39,one-year,dsl,93.79,0,0,4,4,1,7.0,0,0.4860457400017962,45.58622995476847
CUST-03898,South,68,2,2,month-to-month,dsl,113.1,1,0,4,2,0,6.7,1,0.7163342615120792,81.01740497701616
CUST-03899,Northeast,58,1,22,one-year,fiber,76.22,1,1,3,2,1,7.4,0,0.34194897325310336,26.063350741351538
CUST-03900,West,48,2,67,one-year,none,101.67,1,0,4,1,0,8.1,0,0.06708506285557261,6.820538340526068
CUST-03901,Northeast,60,2,38,month-to-month,dsl,121.11,1,1,1,1,1,7.0,0,0.5681928536421148,68.81383650459652
CUST-03902,South,22,3,69,month-to-month,dsl,115.54,0,1,4,0,1,6.6,0,0.5178202136070583,59.82894748015952
CUST-03903,Northeast,24,5,37,month-to-month,fiber,98.11,1,1,0,2,0,7.5,0,0.5182225200266097,50.84281143981068
CUST-03904,Midwest,53,5,1,month-to-month,fiber,116.76,1,1,4,2,1,5.4,1,0.8925963016139478,104.21954417644454
CUST-03905,South,46,4,63,month-to-month,dsl,90.64,1,0,1,1,0,7.0,0,0.298948847892645,27.09672357298934
CUST-03906,West,63,3,55,one-year,fiber,124.77,0,0,1,2,0,8.6,0,0.23750324627249728,29.633280037419485
CUST-03907,South,74,2,52,two-year,dsl,86.9,0,1,3,2,0,7.5,0,0.15936403606520888,13.848734734066653
CUST-03908,Northeast,33,1,70,month-to-month,fiber,108.04,0,1,0,2,0,7.1,1,0.5838575317453722,63.07996772977002
CUST-03909,Midwest,37,4,15,one-year,fiber,122.44,1,1,4,0,0,8.2,0,0.20310046203070495,24.867620571039513
CUST-03910,Northeast,28,2,66,month-to-month,fiber,136.2,1,1,3,1,0,6.1,0,0.5334228708745447,72.65219501311297
CUST-03911,South,66,1,17,month-to-month,fiber,96.99,0,1,0,1,1,7.4,0,0.8121917351720114,78.77447639433338
CUST-03912,West,47,5,70,one-year,fiber,130.48,1,1,4,1,0,8.3,0,0.10828657444614723,14.129232233733289
CUST-03913,Northeast,38,2,14,month-to-month,dsl,71.98,1,1,0,0,1,8.6,0,0.3627185031809206,26.108477858962665
CUST-03914,Midwest,62,1,40,two-year,dsl,94.74,1,1,4,1,1,7.3,0,0.13474066388524628,12.76533049648823
CUST-03915,Midwest,45,3,57,month-to-month,none,105.07,1,1,4,1,1,6.9,0,0.4529569539159635,47.592187147950284
CUST-03916,South,48,4,6,month-to-month,dsl,79.26,1,1,3,1,2,7.6,0,0.6715087459534224,53.22378320426826
CUST-03917,South,67,2,5,month-to-month,dsl,95.03,1,1,3,1,1,6.2,1,0.7529256425907875,71.55052381540254
CUST-03918,Northeast,32,2,62,month-to-month,fiber,115.94,1,1,4,2,1,7.5,0,0.5360281900539116,62.1471083548505
CUST-03919,South,57,1,5,two-year,dsl,90.12,1,1,4,0,0,8.3,0,0.10542919824196391,9.501279345565788
CUST-03920,Midwest,70,3,45,one-year,none,87.02,0,1,3,1,0,7.9,0,0.17359821768769274,15.10651690318302
CUST-03921,Midwest,70,3,68,month-to-month,dsl,49.09,1,1,0,2,0,9.1,0,0.15871409439001727,7.791274893605948
CUST-03922,West,70,2,45,month-to-month,fiber,98.65,1,1,3,0,2,7.4,0,0.5918781974317378,58.38878417664093
CUST-03923,West,30,5,35,one-year,dsl,101.7,1,0,1,1,0,8.0,0,0.10946350539937487,11.132438499116425
CUST-03924,South,57,5,31,one-year,fiber,92.92,1,1,0,2,2,6.9,0,0.48223698767892,44.80946089512525
CUST-03925,West,52,5,46,month-to-month,fiber,92.71,1,0,0,0,0,6.3,0,0.45138070151842796,41.84750483777346
CUST-03926,West,22,3,42,month-to-month,dsl,68.17,0,1,2,1,0,7.9,0,0.3944739337647709,26.891288064744433
CUST-03927,South,50,5,37,month-to-month,dsl,120.36,0,0,4,0,0,5.7,0,0.6477729125339651,77.96594775258804
CUST-03928,South,31,2,12,month-to-month,fiber,73.77,0,1,0,2,1,7.2,0,0.8297208061686311,61.20850387105991
CUST-03929,Midwest,49,4,48,month-to-month,fiber,107.95,0,1,0,1,0,6.7,0,0.6634197025853353,71.61615689408696
CUST-03930,South,55,4,54,month-to-month,none,83.8,0,0,0,0,0,7.2,0,0.38710860124349744,32.43970078420509
CUST-03931,South,59,4,52,month-to-month,fiber,67.67,1,1,0,1,0,7.5,0,0.3859370115030555,26.116357568411765
CUST-03932,Northeast,64,1,6,month-to-month,fiber,91.29,0,1,2,0,0,6.7,1,0.7504905488167424,68.51228220148042
CUST-03933,West,53,1,51,month-to-month,dsl,94.03,1,0,4,2,2,6.4,1,0.6362550134776306,59.827058917301606
CUST-03934,Midwest,46,5,53,two-year,dsl,77.02,1,0,0,1,0,6.9,0,0.06536784451900539,5.034631384853795
CUST-03935,Northeast,76,2,14,one-year,fiber,104.46,0,1,4,2,0,5.9,0,0.6202548154354379,64.79181802038585
CUST-03936,West,36,2,62,month-to-month,dsl,74.67,1,1,4,1,2,6.9,0,0.4495240110462087,33.56595790482041
CUST-03937,West,35,4,38,month-to-month,fiber,84.65,1,1,0,1,0,8.7,0,0.34704747620949605,29.37756886113384
CUST-03938,Northeast,71,5,35,month-to-month,fiber,93.1,1,0,2,1,1,8.0,0,0.4929182683723348,45.89069078546437
CUST-03939,Midwest,75,2,53,two-year,dsl,102.31,1,0,4,0,0,8.0,0,0.047134040250620145,4.822283658040947
CUST-03940,Midwest,40,5,37,one-year,dsl,98.74,0,1,3,0,0,8.1,0,0.14321150343051042,14.140703848728599
CUST-03941,Northeast,69,4,40,month-to-month,fiber,72.65,0,0,0,1,0,6.8,0,0.5940215812351644,43.1556678767347
CUST-03942,South,72,1,23,two-year,fiber,94.5,1,1,0,3,0,5.7,0,0.4373482468742825,41.32940932961969
CUST-03943,South,69,3,67,two-year,fiber,90.16,0,0,2,1,1,6.5,1,0.23001726884130397,20.738356958731966
CUST-03944,South,49,5,70,one-year,fiber,130.7,1,1,4,2,0,7.6,0,0.18032008947675796,23.567835694612263
CUST-03945,Midwest,63,5,10,month-to-month,fiber,110.39,0,1,4,1,0,6.6,1,0.8067129374313511,89.05304116304684
CUST-03946,Northeast,54,5,53,month-to-month,fiber,85.75,1,1,2,1,0,7.5,0,0.37008197931734704,31.734529726462508
CUST-03947,Midwest,20,1,2,one-year,dsl,96.87,1,0,2,1,0,7.0,1,0.2487947148781592,24.100744030247284
CUST-03948,Midwest,25,5,27,month-to-month,fiber,147.66,0,1,2,0,0,8.6,0,0.5872877497925649,86.71890913437014
CUST-03949,West,74,3,70,one-year,dsl,87.08,0,1,2,0,0,8.8,0,0.06825934849522093,5.944024066963839
CUST-03950,West,34,3,13,one-year,dsl,78.69,0,1,3,2,1,8.3,0,0.3383435574276642,26.624254533982896
CUST-03951,South,28,3,28,month-to-month,dsl,67.88,1,0,1,1,0,8.8,0,0.2580880583508254,17.519017400854025
CUST-03952,Northeast,76,4,16,month-to-month,none,91.81,1,0,2,3,1,5.4,0,0.8090833105699928,74.28193874343104
CUST-03953,South,38,3,53,month-to-month,fiber,102.02,0,1,3,1,0,6.5,1,0.6574167902997475,67.06966094638024
CUST-03954,Northeast,61,1,34,month-to-month,fiber,130.69,1,1,2,0,0,8.4,1,0.43071139552000004,56.2896722805088
CUST-03955,Midwest,65,2,43,one-year,dsl,75.16,0,1,4,1,0,6.9,0,0.21697080849308156,16.30752596634001
CUST-03956,Northeast,46,5,68,one-year,fiber,114.28,1,1,3,1,0,8.1,0,0.10044325115022981,11.478654741448263
CUST-03957,Northeast,56,1,38,month-to-month,fiber,117.65,1,1,3,0,1,7.5,0,0.5477077954868733,64.43782213903064
CUST-03958,Midwest,49,2,53,one-year,fiber,134.91,1,1,4,1,0,8.7,0,0.13813137252872837,18.635303467850743
CUST-03959,South,45,1,8,month-to-month,none,84.83,1,1,2,2,1,7.6,0,0.673000689328952,57.09064847577499
CUST-03960,Northeast,23,4,16,one-year,fiber,98.05,0,0,1,0,0,7.9,0,0.2484619550829965,24.361694695887806
CUST-03961,Northeast,24,5,69,month-to-month,fiber,121.61,0,0,2,1,0,5.7,0,0.6165782224826676,74.98207763611721
CUST-03962,West,64,5,62,one-year,fiber,94.77,1,1,4,0,0,9.4,0,0.053930160292072524,5.110961290879713
CUST-03963,West,69,1,48,one-year,dsl,95.04,0,1,4,1,0,7.1,0,0.22324191067862295,21.216911190896326
CUST-03964,Midwest,22,5,28,month-to-month,fiber,89.41,0,1,1,2,0,6.7,0,0.742501624828624,66.38707027592727
CUST-03965,South,36,5,15,one-year,dsl,124.09,0,0,2,0,0,8.1,0,0.23259812875201544,28.863101796837597
CUST-03966,Midwest,41,5,62,two-year,dsl,84.9,1,0,1,0,0,8.8,0,0.02330906130691567,1.9789393049571404
CUST-03967,Midwest,20,5,57,month-to-month,fiber,98.89,1,1,0,0,1,7.3,0,0.4154011648525061,41.07902119226433
CUST-03968,Northeast,42,5,18,one-year,fiber,99.4,1,1,1,1,0,6.9,0,0.2840699023121423,28.236548289826946
CUST-03969,West,75,1,43,two-year,dsl,90.16,0,1,0,0,0,8.3,0,0.0917584720182171,8.272943837162453
CUST-03970,South,54,4,45,two-year,dsl,62.9,0,0,1,1,0,8.4,0,0.07570909042196601,4.762101787541662
CUST-03971,South,72,5,35,month-to-month,fiber,82.47,0,1,0,1,0,7.2,0,0.6577366580024662,54.24354218546338
CUST-03972,West,42,3,67,one-year,fiber,88.0,1,1,1,2,0,7.2,0,0.15638502809237653,13.761882472129134
CUST-03973,Midwest,63,5,9,two-year,fiber,117.23,0,1,3,1,0,6.6,0,0.42250573357049476,49.530347146469104
